Latitude,Longitude,Depth(m),E1,E2,PeakSV,Time(UTC),"Track Name"
48.6401139040407,17.2883343810393,0.00,105.239,102.397,211.591,2020-03-19T12:50:50,"Chart 19_03_2020 [0]"
48.6401139040407,17.2883163542933,0.53,124.845,121.891,211.912,2020-03-19T12:50:51,"Chart 19_03_2020 [0]"
48.6401139040407,17.2882983275474,0.63,92.183,78.874,202.422,2020-03-19T12:50:53,"Chart 19_03_2020 [0]"
48.6401019922083,17.2882803008014,0.66,39.387,18.210,190.343,2020-03-19T12:50:55,"Chart 19_03_2020 [0]"
48.6401019922083,17.2882622740555,0.78,39.426,18.046,189.679,2020-03-19T12:50:57,"Chart 19_03_2020 [0]"
48.6401019922083,17.2882532606825,0.79,38.349,17.536,190.582,2020-03-19T12:50:58,"Chart 19_03_2020 [0]"
48.6401019922083,17.2882352339366,0.74,31.431,14.888,182.330,2020-03-19T12:50:59,"Chart 19_03_2020 [0]"
48.6401019922083,17.2882172071906,0.68,24.273,10.696,179.510,2020-03-19T12:51:01,"Chart 19_03_2020 [0]"
48.6401019922083,17.2881991804447,0.68,20.623,6.510,183.474,2020-03-19T12:51:02,"Chart 19_03_2020 [0]"
48.6400841244544,17.2881991804447,0.63,18.124,4.322,179.151,2020-03-19T12:51:03,"Chart 19_03_2020 [0]"
48.6400841244544,17.2881811536987,0.59,13.971,2.902,172.951,2020-03-19T12:51:04,"Chart 19_03_2020 [0]"
48.6400841244544,17.2881631269528,0.53,17.257,3.724,178.895,2020-03-19T12:51:05,"Chart 19_03_2020 [0]"
48.6400841244544,17.2881541135798,0.62,32.050,12.922,190.807,2020-03-19T12:51:07,"Chart 19_03_2020 [0]"
48.6400841244544,17.2881360868338,0.58,29.742,13.908,185.132,2020-03-19T12:51:08,"Chart 19_03_2020 [0]"
48.6400841244544,17.2881180600879,0.44,15.402,5.546,183.790,2020-03-19T12:51:10,"Chart 19_03_2020 [0]"
48.6400662566941,17.288100033342,0.48,16.694,4.240,191.553,2020-03-19T12:51:11,"Chart 19_03_2020 [0]"
48.6400662566941,17.288082006596,0.64,28.178,10.944,191.755,2020-03-19T12:51:13,"Chart 19_03_2020 [0]"
48.6400662566941,17.2880639798501,0.62,25.478,10.627,185.533,2020-03-19T12:51:14,"Chart 19_03_2020 [0]"
48.6400483889276,17.2880639798501,0.56,12.713,2.612,180.078,2020-03-19T12:51:15,"Chart 19_03_2020 [0]"
48.6400483889276,17.2880459531041,0.51,9.117,0.831,184.829,2020-03-19T12:51:16,"Chart 19_03_2020 [0]"
48.6400483889276,17.2880369397311,0.45,11.076,1.651,187.266,2020-03-19T12:51:17,"Chart 19_03_2020 [0]"
48.6400483889276,17.2880189129852,0.41,9.376,1.568,191.130,2020-03-19T12:51:18,"Chart 19_03_2020 [0]"
48.6400483889276,17.2880008862392,0.00,56.536,54.005,206.441,2020-03-19T12:51:20,"Chart 19_03_2020 [0]"
48.6400483889276,17.2879828594933,0.67,119.644,116.059,214.566,2020-03-19T12:51:22,"Chart 19_03_2020 [0]"
48.6400483889276,17.2879648327473,0.73,83.869,70.563,201.322,2020-03-19T12:51:23,"Chart 19_03_2020 [0]"
48.6400483889276,17.2879468060014,0.76,38.155,18.459,187.904,2020-03-19T12:51:25,"Chart 19_03_2020 [0]"
48.6400483889276,17.2879377926284,0.76,39.509,20.058,184.314,2020-03-19T12:51:26,"Chart 19_03_2020 [0]"
48.6400483889276,17.2879197658825,0.68,29.672,13.894,179.810,2020-03-19T12:51:28,"Chart 19_03_2020 [0]"
48.6400483889276,17.2879017391365,0.63,23.402,11.088,181.620,2020-03-19T12:51:30,"Chart 19_03_2020 [0]"
48.6400483889276,17.2878837123906,0.67,30.801,15.334,188.540,2020-03-19T12:51:31,"Chart 19_03_2020 [0]"
48.6400483889276,17.2878656856446,0.74,34.499,15.466,190.437,2020-03-19T12:51:33,"Chart 19_03_2020 [0]"
48.6400483889276,17.2878476588987,0.70,29.036,13.138,185.232,2020-03-19T12:51:34,"Chart 19_03_2020 [0]"
48.6400305211547,17.2878476588987,0.66,21.721,8.762,177.906,2020-03-19T12:51:35,"Chart 19_03_2020 [0]"
48.6400305211547,17.2878296321527,0.62,14.003,3.582,171.927,2020-03-19T12:51:36,"Chart 19_03_2020 [0]"
48.6400305211547,17.2878206187798,0.53,9.951,1.740,167.880,2020-03-19T12:51:37,"Chart 19_03_2020 [0]"
48.6400305211547,17.2878025920338,0.46,14.080,2.639,177.122,2020-03-19T12:51:38,"Chart 19_03_2020 [0]"
48.6400305211547,17.2877845652879,0.47,19.037,4.698,192.810,2020-03-19T12:51:40,"Chart 19_03_2020 [0]"
48.6400305211547,17.2877665385419,0.45,19.941,5.041,198.224,2020-03-19T12:51:41,"Chart 19_03_2020 [0]"
48.6400305211547,17.287748511796,0.43,18.282,4.277,197.026,2020-03-19T12:51:43,"Chart 19_03_2020 [0]"
48.6400305211547,17.28773048505,0.41,14.890,2.626,198.822,2020-03-19T12:51:44,"Chart 19_03_2020 [0]"
48.6400305211547,17.2877124583041,0.42,14.478,1.938,197.563,2020-03-19T12:51:45,"Chart 19_03_2020 [0]"
48.6400305211547,17.2877034449311,0.51,19.214,4.136,195.050,2020-03-19T12:51:47,"Chart 19_03_2020 [0]"
48.6400305211547,17.2876854181851,0.55,24.286,6.124,192.357,2020-03-19T12:51:48,"Chart 19_03_2020 [0]"
48.6400305211547,17.2876673914392,0.55,23.814,7.135,186.716,2020-03-19T12:51:50,"Chart 19_03_2020 [0]"
48.6400305211547,17.2876493646932,0.52,17.829,5.244,188.272,2020-03-19T12:51:51,"Chart 19_03_2020 [0]"
48.6400305211547,17.2876313379473,0.49,17.610,4.708,188.835,2020-03-19T12:51:53,"Chart 19_03_2020 [0]"
48.6400186093026,17.2876133112013,0.52,19.254,5.339,188.305,2020-03-19T12:51:54,"Chart 19_03_2020 [0]"
48.6400186093026,17.2876042978284,0.57,18.765,4.281,188.892,2020-03-19T12:51:56,"Chart 19_03_2020 [0]"
48.6400186093026,17.2875862710824,0.49,12.865,2.731,181.286,2020-03-19T12:51:57,"Chart 19_03_2020 [0]"
48.6400186093026,17.2875682443365,0.44,8.374,0.949,182.349,2020-03-19T12:51:58,"Chart 19_03_2020 [0]"
48.6400186093026,17.2875502175905,0.41,10.838,1.369,193.647,2020-03-19T12:52:00,"Chart 19_03_2020 [0]"
48.6400186093026,17.2875321908446,0.00,57.375,52.797,207.684,2020-03-19T12:52:01,"Chart 19_03_2020 [0]"
48.6400186093026,17.2875141640986,0.00,150.050,150.043,220.500,2020-03-19T12:52:03,"Chart 19_03_2020 [0]"
48.6400186093026,17.2874961373527,0.90,124.199,111.701,203.548,2020-03-19T12:52:05,"Chart 19_03_2020 [0]"
48.6400186093026,17.2874871239797,1.04,50.408,21.518,181.489,2020-03-19T12:52:07,"Chart 19_03_2020 [0]"
48.6400186093026,17.2874690972338,1.08,45.181,15.067,177.690,2020-03-19T12:52:08,"Chart 19_03_2020 [0]"
48.6400186093026,17.2874510704878,1.07,40.504,13.517,175.642,2020-03-19T12:52:10,"Chart 19_03_2020 [0]"
48.6400186093026,17.2874330437419,1.11,39.666,14.996,176.089,2020-03-19T12:52:12,"Chart 19_03_2020 [0]"
48.6400186093026,17.2874150169959,1.01,30.514,12.048,169.372,2020-03-19T12:52:13,"Chart 19_03_2020 [0]"
48.6400007415192,17.2874150169959,0.92,19.979,7.137,157.421,2020-03-19T12:52:14,"Chart 19_03_2020 [0]"
48.6400007415192,17.28739699025,0.86,14.454,4.185,156.064,2020-03-19T12:52:15,"Chart 19_03_2020 [0]"
48.6400007415192,17.287378963504,0.81,5.723,0.559,159.678,2020-03-19T12:52:16,"Chart 19_03_2020 [0]"
48.6400007415192,17.287369950131,0.71,2.718,0.028,163.434,2020-03-19T12:52:18,"Chart 19_03_2020 [0]"
48.6399828737294,17.2873519233851,0.64,6.277,0.126,174.562,2020-03-19T12:52:19,"Chart 19_03_2020 [0]"
48.6399828737294,17.2873338966391,0.56,6.037,0.179,177.250,2020-03-19T12:52:21,"Chart 19_03_2020 [0]"
48.6399828737294,17.2873158698932,0.52,3.062,0.081,177.094,2020-03-19T12:52:22,"Chart 19_03_2020 [0]"
48.6399828737294,17.2872978431472,0.45,1.857,-1.000,185.050,2020-03-19T12:52:24,"Chart 19_03_2020 [0]"
48.6399828737294,17.2872798164013,0.00,88.536,87.939,203.527,2020-03-19T12:52:26,"Chart 19_03_2020 [0]"
48.6400007415192,17.2872708030283,0.48,157.482,155.434,215.814,2020-03-19T12:52:29,"Chart 19_03_2020 [0]"
48.6400007415192,17.2872527762824,0.50,74.669,67.979,202.320,2020-03-19T12:52:32,"Chart 19_03_2020 [0]"
48.6400186093026,17.2872527762824,0.33,7.243,0.560,197.446,2020-03-19T12:52:36,"Chart 19_03_2020 [0]"
48.6400186093026,17.2872347495364,0.34,2.161,0.076,194.488,2020-03-19T12:52:37,"Chart 19_03_2020 [0]"
48.6400186093026,17.2872527762824,0.00,103.758,103.714,207.437,2020-03-19T12:52:43,"Chart 19_03_2020 [0]"
48.6400186093026,17.2872708030283,0.73,124.931,120.924,219.174,2020-03-19T12:53:18,"Chart 19_03_2020 [0]"
48.6400186093026,17.2872798164013,0.91,30.716,20.103,202.128,2020-03-19T12:53:30,"Chart 19_03_2020 [0]"
48.6400305211547,17.2872978431472,0.97,20.747,5.983,192.204,2020-03-19T12:53:35,"Chart 19_03_2020 [0]"
48.6400186093026,17.2873158698932,1.14,26.403,8.798,187.171,2020-03-19T12:53:40,"Chart 19_03_2020 [0]"
48.6400186093026,17.2872978431472,1.07,24.488,8.482,180.546,2020-03-19T12:53:46,"Chart 19_03_2020 [0]"
48.6400007415192,17.2872978431472,1.02,9.649,2.774,161.902,2020-03-19T12:53:48,"Chart 19_03_2020 [0]"
48.6400007415192,17.2873158698932,0.96,0.498,0.003,144.135,2020-03-19T12:53:49,"Chart 19_03_2020 [0]"
48.6400007415192,17.2873338966391,1.03,0.317,0.003,142.003,2020-03-19T12:53:51,"Chart 19_03_2020 [0]"
48.6400186093026,17.2873338966391,0.92,0.199,-1.000,145.127,2020-03-19T12:54:00,"Chart 19_03_2020 [0]"
48.6400305211547,17.2873519233851,1.20,10.522,1.269,163.475,2020-03-19T12:54:07,"Chart 19_03_2020 [0]"
48.6400305211547,17.287369950131,1.30,25.306,4.617,173.146,2020-03-19T12:54:09,"Chart 19_03_2020 [0]"
48.6400483889276,17.287378963504,1.29,35.477,16.973,169.728,2020-03-19T12:54:10,"Chart 19_03_2020 [0]"
48.6400483889276,17.28739699025,1.22,33.722,21.045,165.393,2020-03-19T12:54:11,"Chart 19_03_2020 [0]"
48.6400483889276,17.2874150169959,1.12,27.703,15.701,165.544,2020-03-19T12:54:12,"Chart 19_03_2020 [0]"
48.6400483889276,17.2874330437419,1.14,41.664,23.528,177.900,2020-03-19T12:54:13,"Chart 19_03_2020 [0]"
48.6400483889276,17.2874690972338,1.22,49.835,21.801,182.494,2020-03-19T12:54:14,"Chart 19_03_2020 [0]"
48.6400483889276,17.2874871239797,1.34,47.101,13.376,178.929,2020-03-19T12:54:15,"Chart 19_03_2020 [0]"
48.6400483889276,17.2874961373527,1.37,47.351,17.441,175.618,2020-03-19T12:54:16,"Chart 19_03_2020 [0]"
48.6400483889276,17.2875141640986,1.42,49.124,22.527,179.295,2020-03-19T12:54:17,"Chart 19_03_2020 [0]"
48.6400483889276,17.2875321908446,1.44,55.912,27.555,180.163,2020-03-19T12:54:18,"Chart 19_03_2020 [0]"
48.6400483889276,17.2875682443365,1.48,56.229,34.848,177.037,2020-03-19T12:54:19,"Chart 19_03_2020 [0]"
48.6400483889276,17.2875862710824,1.50,54.678,41.330,177.707,2020-03-19T12:54:20,"Chart 19_03_2020 [0]"
48.6400662566941,17.2876042978284,1.49,61.796,45.391,181.490,2020-03-19T12:54:21,"Chart 19_03_2020 [0]"
48.6400662566941,17.2876133112013,1.51,66.865,46.630,180.360,2020-03-19T12:54:22,"Chart 19_03_2020 [0]"
48.6400662566941,17.2876313379473,1.49,61.315,37.984,176.570,2020-03-19T12:54:23,"Chart 19_03_2020 [0]"
48.6400662566941,17.2876493646932,1.61,65.431,29.666,178.688,2020-03-19T12:54:24,"Chart 19_03_2020 [0]"
48.6400662566941,17.2876673914392,1.60,74.397,33.204,179.648,2020-03-19T12:54:25,"Chart 19_03_2020 [0]"
48.6400662566941,17.2877034449311,1.50,65.451,33.580,180.488,2020-03-19T12:54:26,"Chart 19_03_2020 [0]"
48.6400662566941,17.2877124583041,1.43,54.432,29.486,182.427,2020-03-19T12:54:27,"Chart 19_03_2020 [0]"
48.6400662566941,17.28773048505,1.41,53.108,36.047,181.319,2020-03-19T12:54:28,"Chart 19_03_2020 [0]"
48.6400662566941,17.287748511796,1.37,51.525,40.681,174.524,2020-03-19T12:54:29,"Chart 19_03_2020 [0]"
48.6400662566941,17.2877665385419,1.29,44.520,34.145,166.300,2020-03-19T12:54:30,"Chart 19_03_2020 [0]"
48.6400841244544,17.2877665385419,1.21,41.529,30.402,166.272,2020-03-19T12:54:31,"Chart 19_03_2020 [0]"
48.6400841244544,17.2877845652879,1.16,41.643,27.138,176.980,2020-03-19T12:54:32,"Chart 19_03_2020 [0]"
48.6400841244544,17.2878025920338,1.17,42.809,28.617,180.755,2020-03-19T12:54:33,"Chart 19_03_2020 [0]"
48.6400841244544,17.2878206187798,1.08,40.156,29.021,175.515,2020-03-19T12:54:36,"Chart 19_03_2020 [0]"
48.6400841244544,17.2878296321527,0.95,31.155,20.195,174.208,2020-03-19T12:54:38,"Chart 19_03_2020 [0]"
48.6400841244544,17.2878476588987,0.95,38.516,20.970,181.219,2020-03-19T12:54:39,"Chart 19_03_2020 [0]"
48.6400841244544,17.2878656856446,1.03,55.431,27.674,185.110,2020-03-19T12:54:40,"Chart 19_03_2020 [0]"
48.6400841244544,17.2878837123906,1.07,59.493,31.264,182.071,2020-03-19T12:54:41,"Chart 19_03_2020 [0]"
48.6400841244544,17.2879017391365,1.06,54.740,33.325,181.931,2020-03-19T12:54:42,"Chart 19_03_2020 [0]"
48.6401019922083,17.2879197658825,1.03,40.507,26.508,175.835,2020-03-19T12:54:43,"Chart 19_03_2020 [0]"
48.6401019922083,17.2879377926284,1.01,40.915,29.539,178.827,2020-03-19T12:54:44,"Chart 19_03_2020 [0]"
48.6401019922083,17.2879468060014,1.03,54.255,39.674,186.716,2020-03-19T12:54:45,"Chart 19_03_2020 [0]"
48.6401019922083,17.2879648327473,1.00,50.097,35.839,185.768,2020-03-19T12:54:46,"Chart 19_03_2020 [0]"
48.6401019922083,17.2880008862392,1.00,47.455,34.281,187.957,2020-03-19T12:54:47,"Chart 19_03_2020 [0]"
48.6401139040407,17.2880189129852,0.98,44.232,30.942,184.168,2020-03-19T12:54:48,"Chart 19_03_2020 [0]"
48.6401139040407,17.2880369397311,0.94,39.994,28.052,180.561,2020-03-19T12:54:49,"Chart 19_03_2020 [0]"
48.6401139040407,17.2880459531041,0.95,44.154,28.789,185.689,2020-03-19T12:54:50,"Chart 19_03_2020 [0]"
48.6401139040407,17.2880639798501,1.01,49.657,26.097,184.534,2020-03-19T12:54:51,"Chart 19_03_2020 [0]"
48.6401139040407,17.288082006596,1.03,54.223,29.123,183.242,2020-03-19T12:54:52,"Chart 19_03_2020 [0]"
48.6401139040407,17.2881180600879,1.06,53.747,30.607,182.780,2020-03-19T12:54:53,"Chart 19_03_2020 [0]"
48.6401139040407,17.2881360868338,1.05,45.669,26.327,179.400,2020-03-19T12:54:54,"Chart 19_03_2020 [0]"
48.640131771784,17.2881541135798,1.00,40.247,25.178,174.343,2020-03-19T12:54:55,"Chart 19_03_2020 [0]"
48.640131771784,17.2881631269528,0.94,32.447,20.267,170.599,2020-03-19T12:54:56,"Chart 19_03_2020 [0]"
48.640131771784,17.2881811536987,0.89,28.824,16.972,179.148,2020-03-19T12:54:57,"Chart 19_03_2020 [0]"
48.640131771784,17.2882172071906,0.90,38.727,23.124,185.982,2020-03-19T12:54:58,"Chart 19_03_2020 [0]"
48.640131771784,17.2882352339366,0.91,46.345,30.174,183.750,2020-03-19T12:54:59,"Chart 19_03_2020 [0]"
48.640131771784,17.2882532606825,0.93,52.230,34.728,184.585,2020-03-19T12:55:00,"Chart 19_03_2020 [0]"
48.640131771784,17.2882622740555,0.97,53.204,28.337,182.676,2020-03-19T12:55:01,"Chart 19_03_2020 [0]"
48.640131771784,17.2882803008014,0.98,42.406,20.260,176.769,2020-03-19T12:55:02,"Chart 19_03_2020 [0]"
48.640131771784,17.2882983275474,0.94,31.625,17.753,172.306,2020-03-19T12:55:03,"Chart 19_03_2020 [0]"
48.640131771784,17.2883343810393,0.88,33.816,20.928,169.839,2020-03-19T12:55:04,"Chart 19_03_2020 [0]"
48.640131771784,17.2883524077852,0.88,37.199,24.774,172.588,2020-03-19T12:55:05,"Chart 19_03_2020 [0]"
48.640149639521,17.2883704345312,0.86,37.964,23.722,177.220,2020-03-19T12:55:06,"Chart 19_03_2020 [0]"
48.640149639521,17.2883794479042,0.90,43.546,24.352,183.434,2020-03-19T12:55:07,"Chart 19_03_2020 [0]"
48.640149639521,17.2883974746501,0.92,44.981,24.199,182.928,2020-03-19T12:55:08,"Chart 19_03_2020 [0]"
48.640149639521,17.2884155013961,0.90,34.014,18.052,178.998,2020-03-19T12:55:09,"Chart 19_03_2020 [0]"
48.640149639521,17.288433528142,0.84,21.106,8.902,172.384,2020-03-19T12:55:10,"Chart 19_03_2020 [0]"
48.640149639521,17.2884695816339,0.75,18.144,5.360,166.227,2020-03-19T12:55:11,"Chart 19_03_2020 [0]"
48.6401675072517,17.2884876083798,0.77,13.435,3.221,167.626,2020-03-19T12:55:12,"Chart 19_03_2020 [0]"
48.6401675072517,17.2884966217528,0.68,6.653,0.125,168.330,2020-03-19T12:55:13,"Chart 19_03_2020 [0]"
48.6401675072517,17.2885146484988,0.57,10.628,1.119,174.099,2020-03-19T12:55:14,"Chart 19_03_2020 [0]"
48.6401675072517,17.2885326752447,0.54,21.931,6.096,192.903,2020-03-19T12:55:15,"Chart 19_03_2020 [0]"
48.6401675072517,17.2885507019907,0.52,30.889,11.905,205.722,2020-03-19T12:55:16,"Chart 19_03_2020 [0]"
48.6401675072517,17.2885687287366,0.61,32.629,11.119,199.622,2020-03-19T12:55:17,"Chart 19_03_2020 [0]"
48.6401853749761,17.2885957688555,0.83,34.018,8.775,192.964,2020-03-19T12:55:18,"Chart 19_03_2020 [0]"
48.6401853749761,17.2886137956015,0.97,49.118,22.780,189.544,2020-03-19T12:55:19,"Chart 19_03_2020 [0]"
48.6401853749761,17.2886318223474,1.07,64.271,42.069,187.730,2020-03-19T12:55:20,"Chart 19_03_2020 [0]"
48.6401853749761,17.2886498490934,1.03,52.698,36.931,183.002,2020-03-19T12:55:21,"Chart 19_03_2020 [0]"
48.6401853749761,17.2886678758393,0.99,42.117,27.468,182.091,2020-03-19T12:55:22,"Chart 19_03_2020 [0]"
48.6401853749761,17.2886859025853,1.03,51.448,29.897,188.130,2020-03-19T12:55:23,"Chart 19_03_2020 [0]"
48.6401853749761,17.2887129427042,1.07,46.335,26.303,184.202,2020-03-19T12:55:24,"Chart 19_03_2020 [0]"
48.6401853749761,17.2887309694502,1.07,25.438,14.744,164.413,2020-03-19T12:55:25,"Chart 19_03_2020 [0]"
48.6401853749761,17.2887489961961,1.05,15.419,5.868,148.886,2020-03-19T12:55:26,"Chart 19_03_2020 [0]"
48.6401853749761,17.2887670229421,0.96,26.345,6.513,160.376,2020-03-19T12:55:27,"Chart 19_03_2020 [0]"
48.6401853749761,17.288785049688,1.09,30.432,14.065,167.681,2020-03-19T12:55:28,"Chart 19_03_2020 [0]"
48.6401853749761,17.2888030764339,1.30,20.670,23.397,151.686,2020-03-19T12:55:29,"Chart 19_03_2020 [0]"
48.6401853749761,17.2888211031799,1.61,37.171,29.932,159.613,2020-03-19T12:55:30,"Chart 19_03_2020 [0]"
48.6401853749761,17.2888481432988,1.84,67.567,39.032,175.570,2020-03-19T12:55:31,"Chart 19_03_2020 [0]"
48.6401853749761,17.2888661700448,1.96,81.460,44.022,172.388,2020-03-19T12:55:32,"Chart 19_03_2020 [0]"
48.6401853749761,17.2888841967907,1.86,74.916,40.059,170.207,2020-03-19T12:55:33,"Chart 19_03_2020 [0]"
48.6401853749761,17.2889022235367,1.66,65.130,35.944,174.492,2020-03-19T12:55:34,"Chart 19_03_2020 [0]"
48.6401853749761,17.2889292636556,1.64,55.557,32.541,166.934,2020-03-19T12:55:35,"Chart 19_03_2020 [0]"
48.6401853749761,17.2889472904015,1.61,37.859,23.391,146.069,2020-03-19T12:55:36,"Chart 19_03_2020 [0]"
48.6401853749761,17.2889653171475,1.28,30.170,19.096,144.426,2020-03-19T12:55:37,"Chart 19_03_2020 [0]"
48.6401853749761,17.2889833438934,1.19,42.208,28.161,163.799,2020-03-19T12:55:38,"Chart 19_03_2020 [0]"
48.6401853749761,17.2890013706394,1.20,61.655,36.185,178.831,2020-03-19T12:55:39,"Chart 19_03_2020 [0]"
48.6401853749761,17.2890193973853,1.26,63.204,35.721,178.594,2020-03-19T12:55:40,"Chart 19_03_2020 [0]"
48.6401853749761,17.2890374241313,1.08,50.778,28.932,170.744,2020-03-19T12:55:42,"Chart 19_03_2020 [0]"
48.6401853749761,17.2890464375043,1.10,53.268,26.241,172.968,2020-03-19T12:55:43,"Chart 19_03_2020 [0]"
48.6401675072517,17.2890644642502,1.14,66.188,31.966,180.548,2020-03-19T12:55:44,"Chart 19_03_2020 [0]"
48.6401675072517,17.2890824909962,1.17,74.538,36.180,181.199,2020-03-19T12:55:45,"Chart 19_03_2020 [0]"
48.6401675072517,17.2891005177421,1.26,80.736,37.790,183.589,2020-03-19T12:55:46,"Chart 19_03_2020 [0]"
48.6401675072517,17.289118544488,1.36,77.249,36.347,183.246,2020-03-19T12:55:48,"Chart 19_03_2020 [0]"
48.6401675072517,17.289136571234,1.35,60.511,26.235,182.708,2020-03-19T12:55:49,"Chart 19_03_2020 [0]"
48.6401675072517,17.289145584607,1.25,47.526,17.991,178.997,2020-03-19T12:55:50,"Chart 19_03_2020 [0]"
48.6401675072517,17.2891636113529,1.09,33.837,9.952,173.398,2020-03-19T12:55:52,"Chart 19_03_2020 [0]"
48.6401675072517,17.2891816380989,1.03,25.422,2.949,177.398,2020-03-19T12:55:53,"Chart 19_03_2020 [0]"
48.6401675072517,17.2891996648448,0.99,39.892,8.673,183.434,2020-03-19T12:55:55,"Chart 19_03_2020 [0]"
48.6401675072517,17.2892176915908,1.02,53.997,19.087,185.021,2020-03-19T12:55:56,"Chart 19_03_2020 [0]"
48.6401853749761,17.2892176915908,1.00,45.086,17.458,182.363,2020-03-19T12:55:57,"Chart 19_03_2020 [0]"
48.6401853749761,17.2892357183367,0.93,25.538,7.052,176.882,2020-03-19T12:55:58,"Chart 19_03_2020 [0]"
48.6401853749761,17.2892537450827,0.81,11.238,1.439,169.127,2020-03-19T12:56:00,"Chart 19_03_2020 [0]"
48.6401972867888,17.2892627584556,0.71,3.452,0.264,162.771,2020-03-19T12:56:02,"Chart 19_03_2020 [0]"
48.6402151545026,17.2892627584556,0.75,2.102,-1.000,167.714,2020-03-19T12:56:05,"Chart 19_03_2020 [0]"
48.6402151545026,17.2892537450827,1.21,21.739,4.632,182.368,2020-03-19T12:56:11,"Chart 19_03_2020 [0]"
48.6401972867888,17.2892537450827,1.37,36.807,10.424,182.430,2020-03-19T12:56:13,"Chart 19_03_2020 [0]"
48.6402151545026,17.2892537450827,1.32,18.779,5.886,167.569,2020-03-19T12:56:16,"Chart 19_03_2020 [0]"
48.6402151545026,17.2892357183367,1.26,27.403,6.832,167.723,2020-03-19T12:56:17,"Chart 19_03_2020 [0]"
48.6402330222101,17.2892176915908,1.67,59.217,19.691,173.455,2020-03-19T12:56:19,"Chart 19_03_2020 [0]"
48.6402330222101,17.2891996648448,1.63,67.037,25.689,173.972,2020-03-19T12:56:20,"Chart 19_03_2020 [0]"
48.6402330222101,17.2891816380989,1.56,65.005,23.513,173.110,2020-03-19T12:56:21,"Chart 19_03_2020 [0]"
48.6402508899112,17.2891816380989,1.67,67.546,22.093,172.578,2020-03-19T12:56:22,"Chart 19_03_2020 [0]"
48.6402508899112,17.2891636113529,1.86,76.312,22.631,173.914,2020-03-19T12:56:24,"Chart 19_03_2020 [0]"
48.6402508899112,17.289145584607,1.99,83.994,37.987,175.764,2020-03-19T12:56:24,"Chart 19_03_2020 [0]"
48.6402508899112,17.289136571234,2.38,90.012,45.730,179.564,2020-03-19T12:56:25,"Chart 19_03_2020 [0]"
48.6402508899112,17.2891005177421,2.58,92.445,53.043,178.778,2020-03-19T12:56:26,"Chart 19_03_2020 [0]"
48.6402330222101,17.2890824909962,2.76,89.596,48.650,176.093,2020-03-19T12:56:28,"Chart 19_03_2020 [0]"
48.6402330222101,17.2890644642502,2.78,77.647,49.347,175.774,2020-03-19T12:56:28,"Chart 19_03_2020 [0]"
48.6402330222101,17.2890464375043,2.47,73.047,55.763,178.581,2020-03-19T12:56:29,"Chart 19_03_2020 [0]"
48.6402330222101,17.2890374241313,2.54,67.118,50.302,166.194,2020-03-19T12:56:30,"Chart 19_03_2020 [0]"
48.6402151545026,17.2890193973853,2.07,48.968,36.545,141.752,2020-03-19T12:56:31,"Chart 19_03_2020 [0]"
48.6402151545026,17.2890013706394,1.67,53.009,39.077,151.202,2020-03-19T12:56:32,"Chart 19_03_2020 [0]"
48.6402151545026,17.2889653171475,1.73,74.660,51.008,174.827,2020-03-19T12:56:33,"Chart 19_03_2020 [0]"
48.6402151545026,17.2889472904015,1.68,79.171,54.388,180.280,2020-03-19T12:56:34,"Chart 19_03_2020 [0]"
48.6402151545026,17.2889292636556,1.45,61.554,44.279,169.392,2020-03-19T12:56:35,"Chart 19_03_2020 [0]"
48.6402151545026,17.2889202502826,1.42,64.205,36.620,167.518,2020-03-19T12:56:36,"Chart 19_03_2020 [0]"
48.6402151545026,17.2889022235367,1.52,64.848,37.243,170.406,2020-03-19T12:56:37,"Chart 19_03_2020 [0]"
48.6402151545026,17.2888661700448,1.93,47.077,35.071,164.978,2020-03-19T12:56:38,"Chart 19_03_2020 [0]"
48.6402151545026,17.2888481432988,2.40,67.618,44.593,171.953,2020-03-19T12:56:39,"Chart 19_03_2020 [0]"
48.6402151545026,17.2888301165529,2.52,91.202,50.314,176.751,2020-03-19T12:56:40,"Chart 19_03_2020 [0]"
48.6402151545026,17.2888211031799,2.55,82.504,46.542,176.109,2020-03-19T12:56:41,"Chart 19_03_2020 [0]"
48.6402151545026,17.2888030764339,2.53,66.722,44.248,165.920,2020-03-19T12:56:42,"Chart 19_03_2020 [0]"
48.6402151545026,17.288785049688,2.01,53.779,37.893,149.893,2020-03-19T12:56:43,"Chart 19_03_2020 [0]"
48.6402151545026,17.2887489961961,1.84,60.237,41.368,158.971,2020-03-19T12:56:44,"Chart 19_03_2020 [0]"
48.6402151545026,17.2887309694502,1.85,65.694,46.528,169.537,2020-03-19T12:56:45,"Chart 19_03_2020 [0]"
48.6401972867888,17.2887129427042,1.90,39.667,25.106,156.878,2020-03-19T12:56:46,"Chart 19_03_2020 [0]"
48.6401972867888,17.2887039293312,1.34,18.251,6.538,145.304,2020-03-19T12:56:47,"Chart 19_03_2020 [0]"
48.6401972867888,17.2886859025853,1.10,17.699,8.170,143.732,2020-03-19T12:56:48,"Chart 19_03_2020 [0]"
48.6401972867888,17.2886498490934,0.86,20.599,10.235,154.280,2020-03-19T12:56:49,"Chart 19_03_2020 [0]"
48.6401972867888,17.2886318223474,0.83,34.675,17.044,174.749,2020-03-19T12:56:50,"Chart 19_03_2020 [0]"
